sample	name
SS200001472BR_A5	Actinomyces
D01574E3	Bifidobacterium
D02165D5	Micrococcus
D02173E6	Nonomuraea
D02173E4	Aeromonas
D02173E4	Streptococcus
D02172E6	Sulfitobacter
D02165E6	Moraxella
D02165E6	Alcaligenes
D02165E6	Faecalibacterium
D02165E3	Nostoc
D02165E2	Sphingopyxis
D02165D4	Nocardiopsis
D02165D2	Luteibacter
B02210F4	Photobacterium
FP200000421BR_E3	Variovorax
FP200000421BR_E4	Metabacillus
FP200000586TR_A1	Psychrobacter
FP200000586TR_A1	Luteimonas
FP200000586TR_A1	Skermanella
FP200000611TR_E1	Lactococcus
FP200000611TR_E1	Actinosynnema
FP200000611TR_F1	Microcystis
FP200000611TR_F1	Phyllobacterium
FP200000611TR_F1	Elizabethkingia
FP200000611TR_F1	Fenollaria
SS200000115BR_F4	Nostoc
SS200000115BR_F4	Actinosynnema
SS200000115BR_F4	Polynucleobacter
SS200000115BR_F4	Ruegeria
SS200000158BL_E6	Sulfitobacter
SS200000114BR_A2	Photobacterium
SS200000114BR_A2	Janthinobacterium
FP200000421BR_D4	Moraxella
FP200000421BR_D4	Rubrobacter
SS200000553BL_B1	Janibacter
A01890D1	Lysinibacillus
C01838C4	Paracoccus
A01890D2	Bordetella
D02069C1	Rhodopseudomonas
SS200000863BR_C2	Actinomyces
D00864B2	Caulobacter
D00864B2	Brevibacillus
SS200000726BL_E1	Actinocatenispora
SS200000726BL_E1	Lysinibacillus
SS200001472BR_B4	Actinosynnema
D02165D3	Rathayibacter
D02165D5	Planktothrix
D02165D5	Sodalis
D02173F6	Pectobacterium
D02173E4	Gordonia
D02165E3	Bordetella
D02165D6	Curtobacterium
D02165D4	Pseudarthrobacter
D02165D1	Pandoraea
D02165E4	Bacteroides
D02165E1	Sphingobium
D02165D2	Brevibacillus
FP200000421BR_E3	Deinococcus
FP200000421BR_E3	Dickeya
FP200000421BR_E4	Acetobacter
FP200000421BR_E4	Pseudoxanthomonas
FP200000611TR_E1	Cellulophaga
SS200000114BR_A4	Brevibacterium
SS200000114BR_A4	Paraburkholderia
SS200000114BR_C1	Ruegeria
SS200000114BR_C1	Cellulophaga
SS200000114BR_C1	Tenacibaculum
SS200000114BR_C1	Metabacillus
SS200000115BR_F4	Bifidobacterium
SS200000115BR_F4	Sulfitobacter
SS200000115BR_F4	Sphingopyxis
SS200000114BR_A2	Lysobacter
SS200000114BR_A2	Acidovorax
FP200000421BR_D4	Roseovarius
FP200000421BR_D4	Pseudoxanthomonas
SS200000115BR_E2	Saccharopolyspora
SS200000115BR_E2	Polynucleobacter
SS200000115BR_E2	Methylorubrum
SS200000553BL_B1	Capnocytophaga
SS200000553BL_B1	Limosilactobacillus
SS200000553BL_B6	Bordetella
SS200000553BL_B6	Tenacibaculum
SS200000553BL_C1	Sphingobium
SS200000553BL_A2	Pseudoduganella
A01892B6	Faecalibacterium
A01894F4	Bordetella
A01894F4	Janthinobacterium
SS200000726BL_D6	Paracoccus
D00864B2	Exiguobacterium
D00864B2	Virgibacillus
SS200000726BL_E1	Paracoccus
SS200000726BL_E1	Providencia
SS200000726BL_E1	Brevibacterium
SS200000726BL_E1	Agromyces
SS200000726BL_E1	Dactylosporangium
SS200000726BL_E1	Virgibacillus
SS200000863BR_C4	Actinomyces
D02069C2	Veillonella
SS200000726BL_E4	Dickeya
SS200001472BR_A5	Gordonia
D01574E3	Deinococcus
D01574E3	Marinobacter
D01574E3	Roseomonas
D02165C6	Psychrobacter
D02165C6	Salmonella
D02165C6	Methylorubrum
D02173E4	Mucilaginibacter
D02172E6	Agrobacterium
D02165E6	Pseudoxanthomonas
D02165E6	Cohnella
D02165E3	Cupriavidus
D02165E2	Kocuria
D02165E1	Paracoccus
D02165E1	Aeromonas
D02165E1	Brevibacterium
D02165D2	Xanthobacter
B02210F4	Ornithinimicrobium
B02210F4	Stutzerimonas
FP200000421BR_D1	Brevibacterium
FP200000421BR_D2	Acinetobacter
FP200000421BR_E3	Cellulophaga
FP200000421BR_E4	Sinorhizobium
FP200000421BR_E4	Kutzneria
FP200000421BR_E4	Agarivorans
FP200000421BR_E4	Elizabethkingia
FP200000611TR_E1	Pectobacterium
FP200000611TR_E1	Gimesia
FP200000611TR_F1	Sodalis
FP200000611TR_F1	Thalassospira
SS200000115BR_F4	Brevundimonas
SS200000114BR_A2	Enterococcus
FP200000421BR_D4	Acetobacter
FP200000421BR_D4	Polynucleobacter
FP200000421BR_D4	Mycolicibacter
FP200000421BR_D4	Komagataeibacter
SS200000115BR_E2	Brevundimonas
SS200000553BL_B1	Pediococcus
SS200000553BL_B1	Faecalibacterium
SS200000553BL_B6	Dickeya
SS200000553BL_B6	Lysinibacillus
SS200000553BL_A2	Chromobacterium
A01890D1	Proteus
C01838C2	Lacticaseibacillus
D00864C5	Geobacillus
A01894F4	Achromobacter
A01894E6	Klebsiella
SS200000863BR_C2	Sulfitobacter
SS200000726BL_D6	Limosilactobacillus
D00864B2	Dactylosporangium
D00864B2	Pseudoalteromonas
D02069C2	Delftia
SS200000726BL_E3	Yersinia
SS200000726BL_E3	Janthinobacterium
SS200000726BL_E3	Roseomonas
SS200000726BL_E4	Pontibacter
SS200001472BR_B5	Lysobacter
SS200001472BR_B5	Methylobacterium
D01574E3	Francisella
D01574E3	Comamonas
D01574E3	Methylomonas
D01574E3	Erwinia
D01574E3	Clostridioides
D02165D3	Actinoplanes
D02165D5	Paenarthrobacter
D02172E6	Delftia
D02165E6	Vagococcus
D02165E3	Citrobacter
D02165E2	Pandoraea
D02165E2	Mycobacteroides
D02165D6	Marinobacter
D02165D4	Mannheimia
D02165D4	Cellulophaga
D02165E4	Photobacterium
D02165E4	Actinomyces
D02165D2	Sinorhizobium
D02165D2	Kocuria
FP200000421BR_D1	Azospirillum
FP200000421BR_D1	Klebsiella
FP200000421BR_E4	Leclercia
FP200000586TR_A1	Weissella
FP200000586TR_A1	Methylorubrum
FP200000611TR_E1	Methylomonas
FP200000611TR_E1	Spiroplasma
FP200000611TR_E1	Azospira
SS200000114BR_B3	Paracoccus
SS200000114BR_C1	Pseudoxanthomonas
SS200000114BR_C1	Pectobacterium
SS200000114BR_C1	Elizabethkingia
SS200000115BR_F4	Comamonas
SS200000115BR_F4	Agrobacterium
SS200000121BL_D3	Lactococcus
SS200000121BL_D3	Ralstonia
SS200000121BL_D3	Phytohabitans
SS200000114BR_A2	Agrobacterium
SS200000114BR_A2	Actinomadura
SS200000114BR_A2	Sphingopyxis
SS200000115BR_E2	Photobacterium
SS200000553BL_B1	Weissella
SS200000553BL_B1	Nonomuraea
SS200000553BL_C1	Kosakonia
D00864B4	Amycolatopsis
D00864B4	Rhodococcus
A01890D1	Gimesia
A01892B6	Bifidobacterium
A01894F5	Achromobacter
A01894F5	Actinomyces
D00864C5	Listeria
D00864B2	Diaphorobacter
SS200000726BL_E1	Aeromonas
SS200000726BL_E1	Pectobacterium
D02069C2	Pseudoduganella
SS200000726BL_E3	Polaribacter
SS200000726BL_E4	Dactylosporangium
SS200000726BL_E4	Virgibacillus
SS200001472BR_A5	Mycoplasmopsis
D01574E3	Kitasatospora
D02165D5	Macrococcus
D02173E4	Legionella
D02165E6	Frankia
D02165E6	Desulfosporosinus
D02165E3	Saccharopolyspora
D02165D1	Polymorphobacter
D02165E4	Agrobacterium
D02165E1	Sinorhizobium
B02210F4	Pseudoxanthomonas
B02210F4	Pectobacterium
FP200000421BR_E3	Neisseria
FP200000421BR_E4	Roseovarius
FP200000611TR_E1	Neisseria
FP200000611TR_E1	Micrococcus
FP200000611TR_E1	Pseudoxanthomonas
FP200000611TR_E1	Methylorubrum
FP200000611TR_E1	Stutzerimonas
FP200000611TR_F1	Edwardsiella
FP200000611TR_F1	Methylorubrum
SS200000114BR_A4	Serratia
SS200000114BR_A4	Lactobacillus
SS200000114BR_A4	Pseudoalteromonas
SS200000114BR_B3	Listeria
SS200000114BR_B3	Lysinibacillus
SS200000114BR_C1	Diaphorobacter
SS200000114BR_C1	Mycoplasmopsis
SS200000115BR_D4	Photobacterium
SS200000115BR_D4	Kocuria
SS200000115BR_F4	Cellulosimicrobium
SS200000121BL_D3	Citrobacter
SS200000121BL_D3	Saccharopolyspora
SS200000158BL_E6	Xanthomonas
SS200000114BR_A2	Azospirillum
SS200000114BR_A2	Citrobacter
SS200000114BR_A2	Brevibacterium
SS200000114BR_A2	Spiroplasma
FP200000421BR_D4	Methylocystis
FP200000421BR_D4	Skermanella
SS200000115BR_E2	Comamonas
SS200000553BL_B1	Hafnia
SS200000553BL_B1	Geobacillus
SS200000553BL_B6	Peribacillus
SS200000553BL_C1	Kocuria
SS200000553BL_A2	Kosakonia
D00864B4	Hymenobacter
D00864B4	Pectobacterium
A01890D1	Veillonella
A01890D1	Brachybacterium
A01892B6	Methylobacterium
A01892B6	Latilactobacillus
A02184A2	Maribacter
A01890D2	Capnocytophaga
A01890D2	Elizabethkingia
D00864C5	Escherichia
A01894F4	Brevundimonas
SS200000863BR_C2	Providencia
SS200000726BL_D6	Lysobacter
SS200000726BL_D6	Nostoc
SS200000726BL_E3	Agrobacterium
SS200000726BL_E3	Sphingobium
D01574E3	Dyella
D02165C6	Geobacillus
D02165E6	Rothia
D02165D6	Xanthobacter
D02165D6	Acetobacter
D02165D4	Kocuria
D02165E4	Hydrogenophaga
D02165E1	Lactobacillus
D02165D2	Proteus
FP200000421BR_E3	Francisella
FP200000421BR_E3	Marinobacter
FP200000421BR_E3	Actinosynnema
FP200000421BR_E3	Delftia
FP200000421BR_E4	Alcaligenes
FP200000421BR_E4	Herbaspirillum
FP200000421BR_E4	Bosea
FP200000421BR_E4	Polymorphobacter
FP200000586TR_A1	Edwardsiella
FP200000586TR_A1	Janibacter
FP200000611TR_E1	Rubrobacter
SS200000114BR_A4	Pantoea
SS200000114BR_B3	Klebsiella
SS200000114BR_C1	Chromobacterium
SS200000114BR_C1	Pediococcus
SS200000115BR_D4	Providencia
SS200000115BR_D4	Enterococcus
SS200000115BR_D4	Sphingobium
SS200000115BR_F4	Brevibacillus
SS200000121BL_D3	Exiguobacterium
SS200000114BR_A2	Bordetella
FP200000421BR_D4	Chromobacterium
FP200000421BR_D4	Sporosarcina
FP200000421BR_D4	Modestobacter
FP200000421BR_D4	Mycobacteroides
SS200000115BR_E2	Bordetella
SS200000115BR_E2	Escherichia
SS200000553BL_B1	Thermus
SS200000553BL_B6	Mycobacteroides
SS200000553BL_C1	Cellulosimicrobium
D00864B4	Alkalihalobacillus
A01890D1	Actinoplanes
A01890D1	Geobacillus
A01892B6	Citrobacter
A01890D2	Geobacillus
A01890D2	Clostridioides
A01894D6	Photobacterium
SS200000863BR_C2	Achromobacter
SS200000863BR_C4	Achromobacter
D01574E3	Spiroplasma
D01574E3	Sphingopyxis
D02165D3	Herbaspirillum
D02165C6	Yersinia
D02165D5	Skermanella
D02173F6	Schaalia
D02173E6	Thauera
D02173E4	Brevibacillus
D02172E6	Ralstonia
D02165E6	Kocuria
D02165D4	Jiangella
D02165D4	Cellulosilyticum
D02173E3	Frankia
D02172E3	Idiomarina
D02165D2	Faecalibacterium
B02210F4	Arsenophonus
FP200000421BR_D1	Enterobacter
FP200000421BR_D1	Enterococcus
FP200000421BR_E3	Escherichia
FP200000421BR_E3	Capnocytophaga
FP200000421BR_E4	Ruegeria
FP200000421BR_E4	Clostridioides
FP200000611TR_E1	Proteus
FP200000611TR_E1	Exiguobacterium
FP200000611TR_E1	Lysinibacillus
FP200000611TR_F1	Phascolarctobacterium
FP200000611TR_F1	Collimonas
SS200000114BR_A4	Caulobacter
SS200000114BR_B3	Serratia
SS200000114BR_C1	Sinorhizobium
SS200000114BR_C1	Phaeobacter
SS200000114BR_C1	Mycobacteroides
SS200000115BR_D4	Sulfitobacter
SS200000115BR_F4	Citrobacter
SS200000121BL_D3	Yersinia
SS200000121BL_D3	Pectobacterium
SS200000158BL_E6	Brevibacterium
SS200000114BR_A2	Brevibacillus
FP200000421BR_D4	Kribbella
SS200000115BR_E2	Janthinobacterium
SS200000115BR_E2	Kocuria
SS200000553BL_B1	Aureimonas
SS200000553BL_B6	Actinosynnema
SS200000553BL_A2	Roseovarius
SS200000553BL_A2	Delftia
A01892B6	Lactococcus
C01838C4	Serratia
A01894F5	Lacticaseibacillus
A01890D2	Proteus
A01890D2	Diaphorobacter
D02069C1	Chromobacterium
D02069C1	Serratia
SS200000863BR_C2	Paracoccus
A02184A1	Ralstonia
SS200000726BL_D6	Yersinia
D00864B2	Comamonas
SS200000726BL_E4	Actinomyces
SS200000726BL_E4	Clostridioides
SS200001472BR_B4	Deinococcus
SS200001472BR_B4	Dactylosporangium
D01574E3	Thermus
D01574E3	Erysipelothrix
D01574E3	Roseovarius
D01574E3	Metabacillus
D02165D3	Marinobacter
D02165C6	Clavibacter
D02165C6	Blautia
D02165C6	Cereibacter
D02165C6	Lacticaseibacillus
D02173E6	Sulfurospirillum
D02173E4	Photobacterium
D02172E6	Dactylosporangium
D02165E6	Diaphorobacter
D02165E3	Actinocatenispora
D02165E2	Veillonella
D02165D6	Kutzneria
D02165D6	Ensifer
D02165D6	Diaphorobacter
D02172E3	Deinococcus
D02172E3	Brevibacterium
D02165E4	Brevundimonas
D02165D2	Skermanella
B02210F4	Tolypothrix
FP200000421BR_E3	Bordetella
FP200000421BR_E4	Psychrobacter
FP200000421BR_E4	Erwinia
FP200000586TR_A1	Kaistella
FP200000611TR_E1	Thermus
FP200000611TR_E1	Salmonella
SS200000114BR_A4	Ralstonia
SS200000114BR_B3	Yersinia
SS200000114BR_C1	Roseovarius
SS200000114BR_C1	Ensifer
SS200000114BR_C1	Komagataeibacter
SS200000114BR_C1	Methylorubrum
SS200000115BR_D4	Janthinobacterium
SS200000115BR_D4	Polaribacter
SS200000115BR_D4	Tessaracoccus
SS200000115BR_D4	Lysinibacillus
SS200000115BR_F4	Aeromonas
SS200000115BR_F4	Photobacterium
SS200000121BL_D3	Comamonas
SS200000121BL_D3	Sulfitobacter
FP200000421BR_D4	Shinella
FP200000421BR_D4	Blautia
SS200000553BL_B1	Xanthobacter
SS200000553BL_B1	Actinosynnema
SS200000553BL_B6	Kocuria
SS200000553BL_B6	Pseudoxanthomonas
SS200000553BL_C1	Skermanella
SS200000553BL_A2	Capnocytophaga
A01890D1	Schaalia
A01892B6	Salmonella
A01894F5	Methylorubrum
A01890D2	Mycoplasma
C01838C2	Actinosynnema
A01892C2	Elizabethkingia
A01894D6	Achromobacter
SS200000863BR_C2	Azospirillum
SS200000726BL_D6	Citrobacter
SS200000863BR_C4	Gordonia
SS200001472BR_A5	Escherichia
D01574E3	Brucella
D01574E3	Mycoplasmopsis
D02165D5	Pasteurella
D02165D5	Lactiplantibacillus
D02172E6	Brevibacterium
D02172E6	Agarivorans
D02165E2	Ensifer
D02165D6	Cellulophaga
D02165D4	Rubrobacter
D02165D1	Cereibacter
D02165D2	Capnocytophaga
D02165D2	Cellulosilyticum
B02210F4	Kutzneria
FP200000421BR_E3	Lactococcus
FP200000421BR_E3	Ensifer
FP200000421BR_E4	Sporosarcina
FP200000421BR_E4	Myroides
FP200000421BR_E4	Ensifer
FP200000421BR_E4	Leisingera
FP200000421BR_E4	Mycobacteroides
FP200000586TR_A1	Erysipelothrix
FP200000586TR_A1	Cobetia
FP200000586TR_A1	Chitinimonas
FP200000611TR_E1	Sporosarcina
FP200000611TR_E1	Tsukamurella
FP200000611TR_E1	Veillonella
FP200000611TR_E1	Tessaracoccus
FP200000611TR_E1	Faecalibacterium
FP200000611TR_F1	Eubacterium
FP200000611TR_F1	Polaromonas
FP200000611TR_F1	Janibacter
FP200000611TR_F1	Raoultella
SS200000114BR_A4	Citrobacter
SS200000115BR_D4	Brevibacterium
SS200000115BR_D4	Sinorhizobium
SS200000115BR_F3	Nocardia
SS200000121BL_D3	Cereibacter
SS200000158BL_E6	Yersinia
SS200000114BR_A2	Frankia
FP200000421BR_D4	Comamonas
FP200000421BR_D4	Tessaracoccus
FP200000421BR_D4	Methylorubrum
FP200000421BR_D4	Lentilactobacillus
SS200000115BR_E2	Brevibacterium
SS200000115BR_E2	Tessaracoccus
SS200000553BL_B1	Micrococcus
SS200000553BL_B1	Mannheimia
SS200000553BL_B6	Ralstonia
SS200000553BL_B6	Pseudoduganella
A01890D1	Photobacterium
A01892B6	Rothia
A01892B6	Limosilactobacillus
A02184A2	Brevundimonas
A01894F5	Cellulosimicrobium
A01890D2	Salmonella
D02069C1	Curtobacterium
A02184A1	Xenorhabdus
A02184A1	Photobacterium
SS200000726BL_D6	Alteromonas
SS200000726BL_D6	Ralstonia
SS200000863BR_C4	Brevibacillus
SS200000726BL_E4	Agrobacterium
SS200000726BL_E4	Lysinibacillus
SS200001472BR_B5	Photobacterium
D02165D5	Tessaracoccus
D02173E6	Dickeya
D02165E3	Rathayibacter
D02165D6	Actinobacillus
D02165D6	Weissella
D02173E3	Xanthobacter
D02165E1	Serratia
D02165E1	Actinomyces
D02165D2	Saccharopolyspora
D02165D2	Actinosynnema
FP200000421BR_E3	Pectobacterium
FP200000421BR_E4	Mycoplasma
FP200000611TR_E1	Acetobacter
FP200000611TR_E1	Haemophilus
FP200000611TR_E1	Planktothrix
FP200000611TR_E1	Geobacillus
FP200000611TR_E1	Dickeya
FP200000611TR_E1	Pseudarthrobacter
FP200000611TR_E1	Cutibacterium
SS200000114BR_B3	Lysobacter
SS200000114BR_C1	Actinosynnema
SS200000114BR_C1	Miltoncostaea
FP200000421BR_D4	Rhodopseudomonas
FP200000421BR_D4	Tolypothrix
SS200000553BL_B1	Alcaligenes
SS200000553BL_B6	Exiguobacterium
SS200000553BL_B6	Komagataeibacter
A01890D1	Lactococcus
A01892B6	Actinomyces
A01892B6	Brevibacterium
C01838C4	Myroides
A01894F5	Actinosynnema
A01892C2	Aeromonas
D02069C1	Salmonella
A02184A1	Citrobacter
SS200000726BL_D6	Saccharopolyspora
SS200000726BL_E3	Erwinia
SS200000726BL_E3	Dactylosporangium
D01574E3	Sulfitobacter
D02165C6	Cellulophaga
D02165C6	Mycoplasmopsis
D02173E6	Saccharopolyspora
D02172E6	Skermanella
D02165E6	Cellulophaga
D02165D1	Xanthobacter
D02165D1	Thauera
D02173F5	Shewanella
D02165E4	Kitasatospora
D02165E4	Metabacillus
D02165D2	Clavibacter
D02165D2	Frankia
B02210F4	Xanthobacter
B02210F4	Providencia
FP200000421BR_D1	Roseomonas
FP200000421BR_E3	Frankia
FP200000421BR_E4	Capnocytophaga
FP200000421BR_E4	Tessaracoccus
FP200000421BR_E4	Methylorubrum
FP200000586TR_A1	Phascolarctobacterium
FP200000611TR_E1	Capnocytophaga
FP200000611TR_E1	Kutzneria
FP200000611TR_F1	Nakamurella
FP200000611TR_F1	Clostridioides
SS200000114BR_A4	Janthinobacterium
SS200000114BR_A4	Hydrogenophaga
SS200000114BR_B3	Actinosynnema
SS200000114BR_C1	Neisseria
SS200000114BR_C1	Proteus
SS200000114BR_C1	Pseudarthrobacter
SS200000121BL_D3	Acetobacter
SS200000121BL_D3	Alistipes
SS200000115BR_E2	Thermus
SS200000553BL_C1	Salmonella
SS200000553BL_C1	Thermobifida
SS200000553BL_A2	Tessaracoccus
A01890D1	Saccharopolyspora
A01892C2	Thermus
D02069C1	Yersinia
D02069C1	Dactylosporangium
D02069C1	Dickeya
SS200000863BR_C2	Enterococcus
SS200000726BL_D6	Deinococcus
SS200000726BL_E1	Deinococcus
SS200000726BL_E3	Alcaligenes
SS200000726BL_E3	Bordetella
D02165D3	Francisella
D02165C6	Actinosynnema
D02173F6	Chromobacterium
D02173E6	Xanthobacter
D02173E6	Chromobacterium
D02165E6	Gemella
D02165D6	Bordetella
D02165D1	Planococcus
D02165D1	Diaphorobacter
D02173E3	Bifidobacterium
D02173E3	Cereibacter
D02172E3	Bordetella
D02172E3	Roseiflexus
FP200000421BR_E4	Neisseria
FP200000586TR_A1	Tessaracoccus
SS200000114BR_A4	Bordetella
SS200000114BR_A4	Kocuria
SS200000114BR_A4	Sphingobium
SS200000114BR_B3	Citrobacter
SS200000114BR_B3	Janthinobacterium
SS200000114BR_C1	Psychrobacter
SS200000114BR_C1	Alcaligenes
SS200000114BR_C1	Pseudoduganella
SS200000115BR_D4	Kosakonia
SS200000115BR_F4	Marinobacter
SS200000115BR_F4	Ralstonia
SS200000115BR_F4	Pseudoxanthomonas
SS200000115BR_F4	Lysinibacillus
SS200000115BR_F4	Cereibacter
SS200000121BL_D3	Janthinobacterium
SS200000121BL_D3	Delftia
SS200000121BL_D3	Sphingobium
SS200000121BL_D3	Methylorubrum
SS200000114BR_A2	Hydrogenophaga
SS200000114BR_A2	Ralstonia
SS200000114BR_A2	Kocuria
SS200000114BR_A2	Blautia
FP200000421BR_D4	Roseburia
SS200000553BL_B1	Methylocystis
SS200000553BL_B1	Cedecea
SS200000553BL_B1	Collimonas
SS200000553BL_B1	Cloacibacterium
SS200000553BL_B1	Mesobacillus
SS200000553BL_B6	Proteus
SS200000553BL_C1	Proteus
SS200000553BL_C1	Yersinia
SS200000553BL_C1	Pantoea
A01890D2	Rathayibacter
A01890D2	Blattabacterium
C01838C2	Cellulosimicrobium
D00864C5	Tsukamurella
A01892C2	Diaphorobacter
A01894E6	Serratia
A01894D6	Roseomonas
A01894D6	Sphingobium
D00864B2	Brevundimonas
SS200000726BL_E1	Agrobacterium
SS200000726BL_E1	Saccharopolyspora
SS200001472BR_B5	Paracoccus
D01574E3	Phaeobacter
D02173E4	Xanthobacter
D02165E3	Acidovorax
D02165D6	Methylomonas
D02165D4	Actinobacillus
D02165D4	Geobacillus
D02165D1	Actinosynnema
D02165D1	Raoultella
D02173E3	Polymorphobacter
D02172E3	Sphingobium
D02165D2	Cellulosimicrobium
FP200000421BR_E3	Rhodopseudomonas
FP200000421BR_E3	Schaalia
FP200000421BR_E4	Raoultella
FP200000611TR_E1	Methylocystis
FP200000611TR_E1	Francisella
FP200000611TR_E1	Clavibacter
FP200000611TR_E1	Tenacibaculum
FP200000611TR_E1	Blautia
FP200000611TR_F1	Aequorivita
SS200000114BR_A4	Sinorhizobium
SS200000114BR_A4	Actinosynnema
SS200000114BR_B3	Alteromonas
SS200000114BR_B3	Tessaracoccus
SS200000114BR_C1	Anoxybacillus
SS200000115BR_F4	Brevibacterium
SS200000115BR_F4	Anoxybacillus
SS200000115BR_F4	Diaphorobacter
SS200000121BL_D3	Actinosynnema
SS200000114BR_A2	Elizabethkingia
FP200000421BR_D4	Ruegeria
SS200000115BR_E2	Rhodanobacter
SS200000115BR_E2	Skermanella
A01890D1	Roseovarius
A01892B6	Francisella
A01892B6	Enterococcus
A01892B6	Sulfitobacter
C01838C4	Agrobacterium
A01890D2	Tessaracoccus
D00864C5	Hymenobacter
A01894F4	Enterococcus
D02069C1	Planococcus
D02069C1	Brevibacillus
A01894D6	Agrobacterium
SS200000863BR_C4	Photobacterium
SS200000863BR_C4	Brachybacterium
SS200000726BL_E3	Actinosynnema
SS200000726BL_E3	Mycobacteroides
SS200000726BL_E4	Yersinia
SS200000726BL_E4	Roseovarius
D01574E3	Vagococcus
D02165C6	Edwardsiella
D02165C6	Leisingera
D02173F6	Bifidobacterium
D02172E6	Sinorhizobium
D02165E6	Aerococcus
D02165E6	Skermanella
D02165E3	Macrococcus
D02165E3	Aliarcobacter
D02165E2	Planococcus
D02165D6	Sporosarcina
D02165D6	Roseiflexus
D02165D4	Microcystis
D02165D1	Acetobacter
D02165D1	Macrococcus
D02165E1	Klebsiella
D02165D2	Thalassospira
FP200000421BR_D1	Comamonas
FP200000421BR_D1	Pantoea
FP200000421BR_E3	Erysipelothrix
FP200000421BR_E3	Tolypothrix
FP200000421BR_E4	Paenarthrobacter
FP200000586TR_A1	Peptoniphilus
FP200000611TR_E1	Wolbachia
SS200000114BR_B3	Photobacterium
SS200000114BR_C1	Eubacterium
SS200000114BR_C1	Cedecea
SS200000114BR_C1	Peribacillus
SS200000115BR_D4	Rathayibacter
SS200000115BR_D4	Pectobacterium
SS200000115BR_D4	Cereibacter
SS200000115BR_D4	Stutzerimonas
SS200000115BR_F3	Paraburkholderia
SS200000115BR_F4	Leisingera
SS200000158BL_E6	Bordetella
SS200000114BR_A2	Escherichia
SS200000114BR_A2	Komagataeibacter
FP200000421BR_D4	Paenarthrobacter
SS200000115BR_E2	Hydrogenophaga
SS200000115BR_E2	Luteimonas
SS200000115BR_E2	Lysinibacillus
SS200000553BL_B1	Brenneria
SS200000553BL_B6	Roseovarius
SS200000553BL_A2	Brenneria
SS200000553BL_A2	Diaphorobacter
A01890D1	Capnocytophaga
A01894F5	Ralstonia
C01838C2	Limosilactobacillus
A01892C2	Planococcus
A01894F4	Sphingopyxis
SS200000863BR_C2	Legionella
A02184A1	Escherichia
SS200000726BL_D6	Metabacillus
D00864B2	Lactiplantibacillus
SS200000726BL_E3	Neisseria
SS200000726BL_E3	Hydrogenophaga
SS200000726BL_E4	Diaphorobacter
D01574E3	Cereibacter
D02165D3	Mycoplasma
D02173E6	Tessaracoccus
D02173E4	Serratia
D02173E4	Dactylosporangium
D02173E4	Acidithiobacillus
D02172E6	Pseudoduganella
D02165E2	Enterococcus
D02165E2	Actinosynnema
D02165D4	Runella
D02165D4	Agromyces
D02165D1	Leucobacter
D02172E3	Brucella
D02172E3	Escherichia
D02165E4	Ralstonia
D02165E4	Macrococcus
D02165D2	Cereibacter
B02210F4	Tsukamurella
FP200000421BR_E3	Erwinia
FP200000421BR_E3	Phascolarctobacterium
FP200000421BR_E3	Lactiplantibacillus
FP200000421BR_E4	Chromobacterium
FP200000421BR_E4	Cutibacterium
FP200000611TR_F1	Latilactobacillus
SS200000114BR_A4	Agrobacterium
SS200000114BR_C1	Selenomonas
SS200000114BR_C1	Rathayibacter
SS200000114BR_C1	Azospira
SS200000114BR_C1	Maribacter
SS200000115BR_D4	Methylomonas
SS200000115BR_D4	Chromobacterium
SS200000115BR_D4	Pediococcus
SS200000115BR_D4	Schaalia
SS200000115BR_F4	Methylocystis
SS200000115BR_F4	Dickeya
SS200000121BL_D3	Rathayibacter
SS200000121BL_D3	Cellulophaga
SS200000114BR_A2	Micrococcus
FP200000421BR_D4	Microcystis
FP200000421BR_D4	Planococcus
FP200000421BR_D4	Thermaerobacter
FP200000421BR_D4	Ensifer
SS200000553BL_B1	Rahnella
SS200000553BL_A2	Elizabethkingia
A01890D1	Hyphomonas
A01892B6	Pectobacterium
C01838C4	Stutzerimonas
A01894E6	Cutibacterium
D02069C1	Planktothrix
SS200000863BR_C2	Bartonella
D02069C2	Lacticaseibacillus
SS200000726BL_E4	Sphingobium
D02165C6	Microcystis
D02165C6	Planococcus
D02165D5	Eubacterium
D02165E6	Lacticaseibacillus
D02165D4	Leuconostoc
D02165D4	Tessaracoccus
D02165E4	Schaalia
D02165D2	Stutzerimonas
B02210F4	Azospirillum
FP200000421BR_D1	Roseburia
FP200000421BR_E3	Cellulosimicrobium
FP200000586TR_A1	Megasphaera
FP200000586TR_A1	Raoultella
FP200000611TR_E1	Alcaligenes
FP200000611TR_E1	Ensifer
FP200000611TR_E1	Clostridioides
FP200000611TR_E1	Lactiplantibacillus
FP200000611TR_E1	Mammaliicoccus
SS200000114BR_B3	Acetobacter
SS200000114BR_B3	Providencia
SS200000114BR_B3	Brevibacterium
SS200000114BR_C1	Wolbachia
SS200000114BR_C1	Peptoniphilus
SS200000115BR_D4	Gardnerella
SS200000115BR_D4	Diaphorobacter
SS200000115BR_D4	Paenarthrobacter
SS200000115BR_F3	Ralstonia
SS200000115BR_F4	Bordetella
SS200000121BL_D3	Azospirillum
SS200000121BL_D3	Agrobacterium
SS200000121BL_D3	Kocuria
SS200000121BL_D3	Ruegeria
SS200000158BL_E6	Blattabacterium
SS200000114BR_A2	Pectobacterium
